baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
ENSG00000156508	4611.962682	-1.006079452	0.209883931	-4.793503949	1.64E-06	8.87E-05
ENSG00000156510	0.718041228	-2.087229581	1.510309604	-1.381987889	0.16697542	0.318323269
ENSG00000156515	949.65938	0.38359967	0.168372043	2.278286005	0.022709543	0.089011055
ENSG00000156521	0.657495574	-1.177666242	0.791836054	-1.487260193	0.136946104	0.279632177
ENSG00000156531	13.46132048	-1.027824217	0.401128335	-2.562332617	0.010397169	0.053955071
ENSG00000156535	54.43282418	1.184115929	0.37205565	3.182631221	0.001459434	0.01462185
ENSG00000156575	0.253749354	-0.282142778	2.217361311	-0.127242582	0.898748404	NA
ENSG00000156587	101.9960813	-0.265034525	0.178510298	-1.484701599	0.137622888	0.280631953
ENSG00000156599	9.857156852	-0.157230699	0.37571203	-0.418487264	0.675590897	0.78620571
ENSG00000156603	2.454236664	-0.76085129	0.56054953	-1.357331065	0.174676041	0.327346092
ENSG00000156639	14.00407466	0.708228809	0.276156373	2.564593388	0.010329678	0.053729462
ENSG00000156642	713.3189259	0.512524871	0.214787339	2.386196845	0.017023636	0.074102805
ENSG00000156650	9.960626479	-1.437911574	0.48900868	-2.940462271	0.003277229	0.025375737
ENSG00000156671	2.675648076	-0.815296212	0.573905602	-1.420610305	0.155430081	0.303336423
ENSG00000156675	3.306957865	-1.133722984	0.500306722	-2.266055869	0.023447963	0.09083949
ENSG00000156689	58.06847951	0.260851616	0.353751145	0.73738734	0.460886832	0.613955662
ENSG00000156697	10.06225006	-1.178169863	0.537957473	-2.190079928	0.028518441	0.102912842
ENSG00000156709	13.41974569	-1.13481525	0.580957768	-1.953352399	0.050777852	0.14868386
ENSG00000156711	5.823216792	-1.099968494	0.611118887	-1.799925543	0.071872396	0.185095166
ENSG00000156735	2.916537358	-1.323691171	0.471709034	-2.806160312	0.005013574	0.033747098
ENSG00000156738	77.92684428	-1.02663225	0.451124736	-2.275717043	0.022862951	0.089372658
ENSG00000156787	19.60001658	-0.406986798	0.380744118	-1.068924716	0.285103594	0.450334626
ENSG00000156795	2.934510947	-0.927076713	0.677631892	-1.368112575	0.171276841	0.323412278
ENSG00000156802	18.60279422	-0.355613528	0.367978003	-0.966398875	0.333844627	0.497490616
ENSG00000156804	1.413004851	-0.53881646	0.822867184	-0.654803679	0.512594162	0.657769912
ENSG00000156831	15.8166596	-0.147331312	0.385632289	-0.382051286	0.702423324	0.804854323
ENSG00000156853	1.135142951	-0.199198701	0.55969344	-0.355906799	0.721910364	0.817885269
ENSG00000156858	13.09722104	-0.758892649	0.280856634	-2.702064174	0.006891046	0.041573844
ENSG00000156860	10.10766356	0.075233774	0.307836298	0.244395396	0.806924607	0.876085292
ENSG00000156869	1.068883174	0.19127651	1.000744207	0.191134266	0.848420402	0.902942958
ENSG00000156873	13.38403457	-0.991460517	0.404929268	-2.448478279	0.014346108	0.066219777
ENSG00000156875	72.8888762	-0.127279574	0.233743418	-0.544526878	0.586078958	0.716557061
ENSG00000156876	10.56652471	-0.245720801	0.469852539	-0.522974296	0.600992141	0.72808711
ENSG00000156886	0.311851365	-0.306611518	2.40877505	-0.127289395	0.898711354	NA
ENSG00000156928	4.417675367	-0.941491661	0.573505429	-1.64164385	0.100663835	0.228891784
ENSG00000156931	373.5127846	0.619441991	0.251227396	2.46566259	0.013676009	0.064268448
ENSG00000156958	23.36981539	-0.003837624	0.314917105	-0.012186141	0.990277107	0.994179307
ENSG00000156966	0.146447473	-0.631622234	3.261787372	-0.193642982	0.84645544	NA
ENSG00000156970	0.872161174	1.226073815	1.151873058	1.064417477	0.28713962	0.452457741
ENSG00000156973	22.41078292	-0.943511742	0.26038073	-3.623585128	0.000290548	0.004752924
ENSG00000156976	328.709802	-0.436485259	0.165156481	-2.642858799	0.008220931	0.04665977
ENSG00000156983	2.950397416	-1.047693084	0.722722537	-1.449647729	0.147156779	0.292726667
ENSG00000156990	10.28461766	-1.16383437	0.481613908	-2.416529817	0.015669243	0.070328133
ENSG00000157014	0.186392974	-0.321134663	1.126042356	-0.285188796	0.775499504	NA
ENSG00000157017	0.671285359	-0.215454592	0.996901806	-0.216124187	0.828890947	0.891111308
ENSG00000157020	35.09124407	-0.792422599	0.324133737	-2.44473965	0.014495674	0.066683764
ENSG00000157036	1.45466458	-1.24626563	0.871882623	-1.429396111	0.152890416	0.300083052
ENSG00000157045	209.1045609	0.412670531	0.168180227	2.453739881	0.014137921	0.065503494
ENSG00000157077	7.301011013	0.269032254	0.33196036	0.810434879	0.417690278	0.575493134
ENSG00000157087	0.20228759	-0.208259635	1.236805831	-0.168385069	0.866280354	NA
ENSG00000157106	26.95424597	-0.680915699	0.309166528	-2.202423732	0.027635391	0.100909741
ENSG00000157107	21.38589003	0.183102851	0.368317531	0.497133141	0.619095165	0.743626533
ENSG00000157110	0.254110848	-1.045201092	1.620543293	-0.644969558	0.518946913	NA
ENSG00000157150	0.603697745	-0.015984264	1.453605051	-0.010996291	0.991226406	NA
ENSG00000157152	0.075934017	-0.707128066	5.053019915	-0.139941674	0.888706074	NA
ENSG00000157168	4.561935847	-0.624541136	0.883800402	-0.706654052	0.47978149	0.629655986
ENSG00000157181	13.94076025	-0.092899629	0.550029582	-0.168899332	0.865875825	0.915106223
ENSG00000157184	0.936819912	-0.28211866	0.800837718	-0.352279437	0.724628708	0.819468401
ENSG00000157191	75.11273674	-0.487083822	0.175622059	-2.773477459	0.005546068	0.035865766
ENSG00000157193	5.328284516	-0.562289897	0.554918932	-1.013282958	0.310925025	0.476140851
ENSG00000157212	1.996830191	-1.316779125	0.780632382	-1.686810792	0.09163974	0.215844447
ENSG00000157216	54.43269791	-0.38382771	0.209258178	-1.834230391	0.066619802	0.176505489
ENSG00000157259	1.98509241	-0.080523794	0.613411967	-0.131271964	0.895560169	0.933698627
ENSG00000157303	100.7911518	-0.386003016	0.14026562	-2.751943168	0.00592428	0.037421223
ENSG00000157326	3.448143268	-1.852763695	0.556072613	-3.331873662	0.000862634	0.010281262
ENSG00000157343	0.172833425	-0.973737172	2.464315068	-0.395135015	0.692743249	NA
ENSG00000157349	1.182505076	-0.825304532	0.468060523	-1.763243196	0.077859481	0.195141062
ENSG00000157350	0.742435474	-0.186589624	0.947141521	-0.197002898	0.84382527	0.900840491
ENSG00000157353	0.935284486	-2.219991463	1.036069286	-2.142705603	0.032136745	0.111511569
ENSG00000157379	11.10194258	-1.203198819	0.392985523	-3.061687389	0.002200932	0.019309628
ENSG00000157388	0.111175413	0.067340532	3.63819381	0.01850933	0.985232534	NA
ENSG00000157399	0.101752363	0.389382954	2.664552485	0.146134466	0.883815239	NA
ENSG00000157404	0.634555333	-1.061317642	1.966993695	-0.539563317	0.58949822	0.718558506
ENSG00000157423	0.090158781	0.030292501	3.037116353	0.0099741	0.992041952	NA
ENSG00000157426	7.070731169	-1.148599135	0.513156308	-2.238302671	0.025201324	0.094837378
ENSG00000157445	3.321629203	-2.512928721	0.829327784	-3.030079023	0.002444898	0.020789631
ENSG00000157450	6.601782549	-0.977512538	0.473757218	-2.063319569	0.039082276	0.12633397
ENSG00000157456	4.910497488	-0.522649079	0.953766401	-0.547984369	0.583702636	0.714540899
ENSG00000157470	0.135488365	-0.787611232	2.068913849	-0.380688269	0.703434575	NA
ENSG00000157483	5.26749393	-0.744356093	0.64465029	-1.154666498	0.248227024	0.41155069
ENSG00000157500	95.12030691	-0.282691699	0.181691262	-1.555890448	0.119734145	0.256440062
ENSG00000157510	1.675829244	0.346215065	0.845157904	0.40964542	0.682066073	0.790085567
ENSG00000157514	605.3286573	0.330176824	0.101744948	3.245142183	0.00117392	0.012720549
ENSG00000157538	97.4127187	0.333803802	0.147122757	2.268879459	0.023275657	0.090562058
ENSG00000157540	7.081745491	-0.022785472	0.35991812	-0.063307378	0.949521741	0.967983974
ENSG00000157542	0.094071039	-0.705457624	3.194673354	-0.220823084	0.825230188	NA
ENSG00000157551	1.37922595	1.654585211	0.917047172	1.804253109	0.071191637	0.183909108
ENSG00000157554	2.028327776	3.206958164	0.887948579	3.611648512	0.000304257	0.004899959
ENSG00000157557	8.421311228	0.792018626	0.510700868	1.550846445	0.120938487	0.257937393
ENSG00000157570	211.4948924	0.214381756	0.121879134	1.758970124	0.078582583	0.196322129
ENSG00000157593	1.253551777	0.381647546	0.764798401	0.499017187	0.617767276	0.742565539
ENSG00000157600	33.19718641	0.488615474	0.204454425	2.389850328	0.01685524	0.073616537
ENSG00000157601	50.97503997	-1.211926567	0.466342503	-2.598790715	0.009355279	0.050429656
ENSG00000157613	0.885463105	-0.214170948	0.933142489	-0.229515803	0.818468039	0.884511352
ENSG00000157617	1.539826227	-1.39159181	0.919602459	-1.513253685	0.130215232	0.270662488
ENSG00000157625	9.023727817	0.513254078	0.329923864	1.555674309	0.119785559	0.256460859
ENSG00000157637	6.518827679	-0.912533975	0.536479581	-1.700966833	0.088949215	0.212200414
ENSG00000157653	0.303127711	0.128936012	2.486195531	0.051860769	0.958639634	NA
ENSG00000157657	0.84706075	0.163015179	0.989701721	0.164711423	0.869171126	0.917427896
ENSG00000157680	6.687372542	1.285610389	0.482648362	2.663658452	0.0077296	0.044762002
ENSG00000157693	1.109335895	-1.162037089	1.180007867	-0.984770629	0.324736751	0.48902912
ENSG00000157703	0.147340147	-0.490959167	3.338813355	-0.147046006	0.883095708	NA
ENSG00000157734	2.286608557	-1.364098556	0.650772232	-2.096122865	0.036071293	0.119950387
ENSG00000157741	7.817170799	-0.377250366	0.365514383	-1.032108129	0.302021466	0.467554779
ENSG00000157764	9.929974155	0.604542855	0.363896163	1.661305936	0.096652018	0.222985282
ENSG00000157765	0.060632599	-0.207834195	4.261089412	-0.048774897	0.961098688	NA
ENSG00000157778	6.565306229	-0.794020102	0.263548867	-3.012800283	0.002588492	0.021617607
ENSG00000157782	0.092292578	-0.067668311	4.45668742	-0.015183544	0.98788575	NA
ENSG00000157796	5.639726493	-1.501665415	0.917914871	-1.635952813	0.101849463	0.230672933
ENSG00000157800	2.44939607	-1.260982203	0.869258429	-1.450641331	0.14687976	0.292617252
ENSG00000157823	0.166582473	-0.674447972	1.455716585	-0.463309946	0.643142218	NA
ENSG00000157827	1.777105506	0.637668851	0.804608643	0.79252051	0.428057238	0.584064094
ENSG00000157828	0.068730565	0.168542153	5.053297153	0.033352908	0.973393163	NA
ENSG00000157833	2.986657464	-2.023870409	0.69605092	-2.907647057	0.003641591	0.026959723
ENSG00000157837	140.2397852	0.164916721	0.237017942	0.695798467	0.48655505	0.635691322
ENSG00000157856	0.239693482	0.683419123	1.571906699	0.434770793	0.663728807	NA
ENSG00000157869	14.11961849	-1.084954529	0.372049793	-2.916154103	0.003543754	0.026662532
ENSG00000157870	5.637243383	-0.024595188	0.464824691	-0.052912826	0.957801365	0.972777411
ENSG00000157873	25.41682047	-0.917977794	0.267304998	-3.434196142	0.000594314	0.007878366
ENSG00000157881	8.466400824	-1.617177812	0.556024161	-2.908466798	0.003632057	0.026959723
ENSG00000157895	5.270540164	-1.940500203	0.509790704	-3.806464474	0.000140968	0.002812615
ENSG00000157911	1.09870273	-0.91449647	0.993257465	-0.920704351	0.357204804	0.519005663
ENSG00000157916	49.10942317	-0.621000636	0.236631748	-2.624333554	0.008681872	0.048222538
ENSG00000157927	0.426002694	0.21274529	1.260431134	0.168787714	0.865963623	NA
ENSG00000157933	1.294394985	-1.221318487	0.681542972	-1.791990435	0.073134498	0.187355073
ENSG00000157954	31.87602247	-0.318628168	0.309418133	-1.029765663	0.303120023	0.468298006
ENSG00000157978	335.3065692	0.390925823	0.16915438	2.311059418	0.020829573	0.0842114
ENSG00000157985	0.926416286	-0.447239911	1.010778717	-0.442470645	0.658148668	0.772934581
ENSG00000157992	0.648463847	-1.495287809	1.389927378	-1.075802832	0.282015445	0.44702348
ENSG00000158006	4.066316127	-1.158571556	0.773344992	-1.498130288	0.134099403	0.275831356
ENSG00000158019	144.5693837	0.061172719	0.136551244	0.447983611	0.654165025	0.770241437
ENSG00000158023	0.398506913	-1.768578466	1.522076166	-1.161951357	0.245255224	NA
ENSG00000158042	4.11058575	-0.674856629	0.399256207	-1.690284625	0.090973515	0.214940652
ENSG00000158050	1.006219688	-0.163447503	1.210604505	-0.13501313	0.892601493	0.932478258
ENSG00000158062	381.7255947	-0.374161038	0.184881848	-2.023784604	0.042992319	0.133885854
ENSG00000158079	0.24606758	-1.133164399	1.669699806	-0.678663551	0.497351066	NA
ENSG00000158089	0.617582245	0.360752727	1.439989087	0.250524626	0.802181663	0.873500057
ENSG00000158092	6.563961389	-0.390050916	0.316243461	-1.233388079	0.21743101	0.377237479
ENSG00000158104	2.5110996	0.316037665	0.539295661	0.586019298	0.557862546	0.693911608
ENSG00000158106	0.355099168	-1.279999437	1.744181912	-0.733868084	0.463029141	NA
ENSG00000158109	13.01010779	-0.217310751	0.356545641	-0.609489293	0.542200168	0.682684079
ENSG00000158113	0.130243305	-0.302134441	2.23791242	-0.135007267	0.892606128	NA
ENSG00000158122	2.91911146	-0.977094612	0.580863161	-1.682142504	0.09254121	0.21713663
ENSG00000158156	0.471227229	-0.988164656	1.256253818	-0.78659634	0.431518202	NA
ENSG00000158158	0.574198642	0.108167047	1.102298867	0.098128602	0.921830176	NA
ENSG00000158161	6.804604145	-0.953652301	0.503104575	-1.895534939	0.058021567	0.161444114
ENSG00000158163	0.143049739	-0.176606268	2.340613749	-0.075452974	0.939854312	NA
ENSG00000158164	14.80031579	0.791324179	0.232042404	3.410256766	0.000649017	0.008421354
ENSG00000158169	1.186629537	-0.665388083	1.063002738	-0.625951429	0.5313468	0.674319633
ENSG00000158186	0.947435487	-1.648878367	0.895102504	-1.842111222	0.065458883	0.174497322
ENSG00000158195	112.7469124	0.031299334	0.140645315	0.222540891	0.823892845	0.888075518
ENSG00000158201	16.70484378	-0.979871291	0.379406222	-2.582644235	0.009804637	0.051941919
ENSG00000158234	2.613489568	-1.320023853	0.56372108	-2.341625848	0.019199952	0.079689683
ENSG00000158258	0.146059103	-0.322890682	2.126249217	-0.151859283	0.879297923	NA
ENSG00000158270	0.559115406	0.217081681	1.133063725	0.191588236	0.848064758	NA
ENSG00000158286	0.145035939	-0.93208699	3.308289434	-0.281742879	0.778140673	NA
ENSG00000158290	85.83416231	-0.049604392	0.308827511	-0.160621675	0.872391382	0.920079383
ENSG00000158315	0.147995425	0.013077615	1.958343672	0.006677896	0.994671849	NA
ENSG00000158321	0.957623664	-0.245538194	0.817393433	-0.300391689	0.763878402	0.84801237
ENSG00000158352	4.009945629	0.318562963	0.400099282	0.796209785	0.425910111	0.582800301
ENSG00000158373	57.88528199	-0.307058399	0.203018565	-1.512464628	0.130415705	0.270934687
ENSG00000158402	0.409186757	-0.135191808	1.402125606	-0.096419185	0.923187656	NA
ENSG00000158406	336.2578337	0.047639212	0.206685606	0.230491193	0.817710106	0.8840191
ENSG00000158411	27.92220473	-1.145468093	0.345834492	-3.312185793	0.0009257	0.010855857
ENSG00000158417	63.66773955	-1.057870196	0.264958594	-3.992586848	6.54E-05	0.001556307
ENSG00000158423	0.055754314	0.136335723	5.053144966	0.02698037	0.97847539	NA
ENSG00000158427	1.422205794	-1.28128148	0.503116232	-2.546690801	0.010874974	0.055162776
ENSG00000158428	0.06680224	0.002936504	4.230771618	0.000694082	0.999446203	NA
ENSG00000158435	4.72780345	-0.858187955	0.515379237	-1.665158184	0.095881201	0.221999677
ENSG00000158457	628.9137118	0.079934685	0.266334715	0.300128673	0.764079009	0.84815454
ENSG00000158458	0.083309514	-0.301652664	4.111373952	-0.073370281	0.941511466	NA
ENSG00000158467	2.653499931	-0.405997688	0.775875368	-0.52327694	0.600781546	0.728016626
ENSG00000158470	1.314307642	0.273860336	0.733863507	0.37317612	0.709017368	0.808424118
ENSG00000158473	5.151808444	-0.502127916	0.623135975	-0.805807939	0.4203536	0.577868817
ENSG00000158477	0.879032895	1.950904397	1.254873607	1.554662068	0.120026573	0.256741803
ENSG00000158480	0.403806879	1.571302216	0.956981775	1.641935361	0.100603401	NA
ENSG00000158481	9.123271981	-1.105136235	0.53346335	-2.071625418	0.038300388	0.124633491
ENSG00000158482	0.20661475	-0.894510058	1.451445245	-0.61628922	0.537703652	NA
ENSG00000158483	0.145817299	-0.711206962	1.465637679	-0.485254284	0.62749598	NA
ENSG00000158485	0.216725389	0.290547914	2.610324444	0.111307204	0.911372743	NA
ENSG00000158486	0.10870797	-0.46711086	2.954294999	-0.158112463	0.87436818	NA
ENSG00000158488	1.493350512	0.20327183	0.773563162	0.26277341	0.792725231	0.867841143
ENSG00000158516	0.17752822	1.372809206	3.531638398	0.388717374	0.697485228	NA
ENSG00000158517	17.10356674	-0.529757081	0.365741244	-1.448447745	0.14749187	0.293078679
ENSG00000158525	1.02421017	-0.884750543	0.751547632	-1.177238149	0.239100466	0.401488245
ENSG00000158526	29.33795667	-0.34270256	0.186461118	-1.837930414	0.06607266	0.175732834
ENSG00000158528	0.850779387	-0.803286273	0.997252997	-0.805498981	0.420531794	0.578045819
ENSG00000158545	4.802648678	-1.124091946	0.609549133	-1.844136732	0.065163216	0.174066329
ENSG00000158552	179.8667406	-0.06938932	0.13234932	-0.524289208	0.600077402	0.727568021
ENSG00000158555	1.981233511	-1.521674047	0.931875583	-1.632915461	0.102486778	0.231640326
ENSG00000158560	27.55811261	0.704526753	0.296878576	2.37311416	0.017638811	0.075820949
ENSG00000158571	0.319939757	-1.195931121	1.372078455	-0.871620071	0.383415677	NA
ENSG00000158578	85.19167863	0.44163028	0.450716468	0.979840569	0.327164823	0.491410594
ENSG00000158604	63.47929069	-0.19692537	0.149968646	-1.313110275	0.189145792	0.344742914
ENSG00000158615	1.476595489	-0.107610516	0.557839881	-0.192905742	0.847032788	0.902470971
ENSG00000158623	3.904547713	0.589610058	0.573129712	1.028755001	0.303594817	0.468844198
ENSG00000158636	13.99466988	0.044513341	0.340318802	0.130798947	0.895934356	0.93375505
ENSG00000158639	0.041502854	-0.59226411	5.053323091	-0.117202898	0.906699271	NA
ENSG00000158669	22.92443523	-0.35221284	0.324443123	-1.08559194	0.277659567	0.442830305
ENSG00000158683	0.149027131	-0.074727159	3.561565484	-0.020981549	0.983260375	NA
ENSG00000158691	0.454429455	-1.542122017	1.156787673	-1.333107235	0.182496615	NA
ENSG00000158710	14699.59868	0.305467768	0.090498221	3.375400798	0.000737083	0.009136967
ENSG00000158711	5.100715552	0.09340614	0.294856563	0.316785014	0.751406736	0.838546106
ENSG00000158714	0.554563768	-1.383669408	0.888458292	-1.557382513	0.119379695	NA
ENSG00000158715	2.476043778	0.529621618	0.391412129	1.353104768	0.176022163	0.329206136
ENSG00000158716	4.608944446	-1.07892973	0.302699418	-3.564360108	0.000364745	0.005594845
ENSG00000158717	3.154537342	-1.384798711	0.627266065	-2.207673567	0.027267037	0.099974287
ENSG00000158764	0.516482346	-0.541542585	1.442226037	-0.375490784	0.707295499	NA
ENSG00000158769	1.021806589	1.569002309	0.4275501	3.669750772	0.000242787	0.004217929
ENSG00000158773	8.449844901	-0.945951306	0.583275095	-1.621792725	0.104847737	0.235455518
